12,5,863.500000,318.000000
12,7,1503.000000,110.500000
12,8,1031.000000,65.000000
12,39,1833.000000,213.000000
12,40,364.000000,317.500000
12,41,870.500000,552.500000
12,42,1696.500000,740.500000
13,1,1670.500000,795.000000
13,2,786.000000,307.500000
13,3,934.000000,147.500000
13,4,1681.000000,193.000000
13,5,866.500000,316.500000
13,7,1505.000000,108.500000
13,8,1031.000000,63.000000
13,43,1835.500000,206.500000
13,44,258.500000,426.500000
13,45,871.000000,550.000000
13,46,364.000000,317.000000
14,1,1674.500000,795.500000
14,2,792.000000,302.000000
14,3,936.000000,141.000000
14,4,1680.500000,192.500000
14,5,873.500000,314.500000
14,7,1506.000000,108.500000
14,8,1031.500000,63.000000
14,47,257.500000,428.500000
14,48,364.500000,317.500000
14,49,1863.500000,267.000000
14,50,871.000000,553.000000
15,1,1675.000000,794.500000
15,2,792.500000,302.000000
15,3,943.500000,146.500000
15,4,1680.500000,192.000000
15,5,876.000000,315.500000
15,7,1505.500000,105.500000
15,8,1033.500000,62.500000
15,51,254.500000,429.500000
15,52,1722.500000,799.000000
15,53,1864.000000,248.000000
16,1,1675.000000,795.000000
16,2,797.000000,301.500000
16,3,944.500000,142.000000
16,4,1681.000000,190.500000
16,5,875.500000,313.500000
16,7,1506.500000,104.500000
16,54,1864.000000,248.000000
16,55,1705.000000,751.500000
17,1,1674.000000,804.500000
17,2,801.000000,299.500000
17,3,946.000000,139.500000
17,4,1680.500000,189.000000
17,5,877.000000,314.500000
17,7,1506.500000,103.500000
17,56,233.500000,433.000000
17,57,1038.000000,66.000000
18,1,1673.500000,806.500000
18,2,803.000000,297.500000
18,3,948.000000,138.500000
18,4,1680.000000,189.000000
18,5,879.500000,309.500000
18,7,1507.000000,102.500000
18,58,229.000000,436.000000
18,59,849.000000,563.500000
18,60,1038.000000,66.000000
19,1,1679.500000,814.500000
19,2,806.000000,295.500000
19,3,952.000000,144.000000
19,4,1680.000000,189.000000
19,5,885.000000,303.000000
19,7,1507.500000,103.000000
19,61,225.000000,442.500000
19,62,850.000000,574.000000
20,1,1682.500000,822.500000
20,2,808.000000,295.500000
20,3,952.000000,144.000000
20,4,1680.000000,186.000000
20,5,887.000000,303.000000
20,7,1508.000000,102.500000
20,63,220.500000,441.000000
20,64,1706.000000,768.500000
21,1,1676.000000,828.000000
21,2,811.000000,295.000000
21,3,955.500000,140.000000
21,4,1679.000000,184.000000
21,5,889.500000,303.500000
21,7,1509.000000,103.500000
21,65,215.500000,444.500000
21,66,395.000000,302.500000
21,67,1161.000000,49.000000
21,68,1705.000000,779.500000
21,69,1821.500000,451.500000
22,1,1678.000000,837.000000
22,2,817.500000,296.500000
22,3,955.500000,131.000000
22,4,1679.000000,181.500000
22,5,891.000000,303.000000
22,7,1508.000000,102.500000
22,70,211.500000,442.000000
22,71,400.000000,301.500000
22,72,1822.500000,440.000000
23,1,1678.500000,838.000000
23,2,819.000000,296.000000
23,3,956.500000,131.500000
23,4,1678.500000,178.500000
23,5,891.500000,300.500000
23,7,1508.500000,100.000000
23,73,207.500000,449.000000
23,74,402.500000,302.000000
23,75,1822.500000,440.500000
23,76,830.000000,586.500000
23,77,1704.500000,788.500000
24,1,1677.500000,837.500000
24,2,821.000000,292.000000
24,3,958.000000,134.500000
24,4,1678.000000,177.500000
24,5,894.500000,300.000000
24,7,1510.500000,98.000000
24,78,406.500000,302.000000
24,79,202.500000,452.000000
24,80,1153.000000,49.000000
24,81,1823.000000,445.500000
24,82,830.000000,586.500000
25,1,1677.500000,837.500000
25,2,825.000000,291.000000
25,3,958.000000,134.000000
25,4,1678.500000,176.500000
25,5,899.500000,300.000000
25,7,1511.500000,97.000000
25,83,412.500000,302.500000
25,84,197.000000,452.500000
25,85,1153.000000,49.000000
25,86,1820.500000,451.500000
26,1,1678.000000,839.500000
26,2,829.500000,288.000000
26,3,958.500000,131.500000
26,4,1678.000000,176.000000
26,5,902.500000,298.000000
26,7,1513.500000,93.000000
26,87,413.500000,302.000000
26,88,1153.000000,49.000000
26,89,1822.500000,451.500000
26,90,1713.000000,798.000000
27,1,1680.000000,842.500000
27,2,832.500000,284.000000
27,4,1678.000000,175.000000
27,5,904.500000,298.500000
27,7,1515.000000,89.500000
27,91,416.000000,301.000000
27,92,1714.000000,798.000000
27,93,1153.000000,49.000000
27,94,1824.000000,453.000000
28,1,1681.500000,848.000000
28,2,834.000000,282.000000
28,4,1678.500000,174.000000
28,5,906.500000,297.000000
28,7,1514.500000,91.500000
28,95,420.500000,301.500000
28,96,1825.000000,459.500000
28,97,965.000000,131.000000
29,1,1682.500000,852.000000
29,2,836.000000,280.000000
29,4,1679.000000,173.500000
29,5,911.000000,293.500000
29,7,1515.500000,89.500000
29,98,805.000000,600.000000
29,99,426.000000,302.000000
29,100,968.500000,131.000000
29,101,1825.500000,460.500000
29,102,1712.500000,808.500000
30,1,1686.500000,855.500000
30,2,839.000000,279.500000
30,4,1679.000000,173.000000
30,5,917.000000,293.000000
30,7,1516.000000,90.000000
30,103,430.500000,301.000000
30,104,1821.500000,461.500000
30,105,968.500000,125.500000
30,106,803.000000,603.500000
31,1,1686.500000,864.500000
31,2,846.000000,280.000000
31,4,1679.500000,173.500000
31,5,919.000000,291.500000
31,7,1516.500000,91.000000
31,107,971.000000,125.000000
31,108,434.500000,294.000000
32,1,1687.000000,872.500000
32,2,847.500000,280.500000
32,4,1679.500000,172.000000
32,5,920.500000,290.000000
32,7,1516.500000,89.000000
32,109,437.500000,293.500000
32,110,972.500000,125.500000
33,1,1692.500000,873.000000
33,2,848.500000,280.500000
33,4,1680.000000,171.000000
33,5,923.500000,285.500000
33,111,975.500000,124.000000
33,112,441.000000,289.500000
34,1,1699.000000,875.500000
34,2,850.500000,278.000000
34,4,1681.000000,169.500000
34,5,926.000000,285.500000
34,113,444.500000,287.500000
34,114,980.000000,129.000000
35,2,856.000000,279.500000
35,4,1681.500000,167.000000
35,5,931.500000,283.500000
35,115,1704.000000,905.500000
35,116,981.500000,130.000000
35,117,447.500000,287.000000
35,118,126.000000,463.500000
36,2,861.500000,276.500000
36,4,1682.000000,165.500000
36,5,933.500000,279.500000
36,119,1704.000000,905.500000
36,120,982.500000,129.500000
36,121,450.000000,285.500000
36,122,122.000000,466.000000
37,2,862.000000,274.000000
37,4,1681.000000,164.000000
37,5,935.000000,280.000000
37,123,988.500000,128.500000
37,124,451.500000,285.000000
37,125,1137.500000,57.000000
37,126,118.500000,469.000000
38,2,864.000000,270.000000
38,4,1681.000000,163.500000
38,5,936.500000,280.500000
38,127,1521.500000,85.500000
38,128,455.500000,283.500000
38,129,1136.500000,56.500000
38,130,991.000000,131.000000
39,2,867.500000,271.000000
39,4,1681.500000,162.500000
39,5,938.500000,281.000000
39,131,1708.500000,913.000000
39,132,457.500000,284.000000
39,133,1524.500000,85.000000
39,134,993.500000,130.000000
39,135,1134.000000,56.500000
40,2,873.500000,270.500000
40,4,1681.500000,162.500000
40,5,941.500000,276.500000
40,136,1708.500000,913.000000
40,137,461.500000,282.000000
40,138,1525.000000,82.500000
40,139,1131.500000,57.500000
40,140,994.000000,125.500000
41,2,876.000000,263.500000
41,4,1681.500000,162.000000
41,5,944.500000,274.500000
41,141,1526.500000,82.500000
41,142,995.000000,123.000000
41,143,464.500000,280.500000
41,144,1131.000000,55.500000
42,2,877.000000,262.500000
42,4,1682.000000,162.000000
42,5,947.000000,268.000000
42,145,1529.000000,80.500000
42,146,998.500000,125.500000
42,147,468.500000,278.500000
42,148,1129.500000,57.500000
42,149,1066.500000,51.000000
43,2,878.500000,264.500000
43,4,1681.000000,162.000000
43,5,948.500000,273.500000
43,150,1001.500000,121.500000
43,151,472.500000,279.500000
43,152,1129.500000,56.000000
44,2,884.500000,262.500000
44,4,1681.000000,160.500000
44,5,950.500000,269.500000
44,153,475.500000,276.000000
44,154,1705.000000,934.000000
44,155,1129.000000,55.500000
44,156,1073.000000,57.000000
44,157,1004.000000,118.000000
45,2,888.500000,261.000000
45,4,1681.000000,159.000000
45,5,952.500000,267.000000
45,158,477.500000,274.000000
45,159,1126.000000,56.500000
45,160,67.500000,500.000000
45,161,1704.500000,934.500000
45,162,892.000000,936.000000
46,2,890.000000,261.500000
46,4,1680.500000,158.000000
46,5,955.000000,266.000000
46,163,480.000000,270.500000
46,164,892.000000,937.500000
46,165,1123.500000,58.000000
47,2,892.500000,262.000000
47,4,1681.000000,157.500000
47,5,959.500000,265.500000
47,166,483.000000,268.000000
47,167,1122.000000,58.000000
47,168,1699.000000,950.500000
48,2,897.000000,258.500000
48,4,1681.000000,153.500000
48,5,963.000000,266.000000
48,169,488.000000,269.000000
48,170,1699.000000,950.500000
48,171,914.000000,914.000000
48,172,1120.500000,60.000000
49,2,903.500000,257.000000
49,4,1681.000000,152.000000
49,5,966.000000,263.500000
49,173,490.000000,261.500000
49,174,1016.500000,119.500000
49,175,1120.500000,59.000000
49,176,913.000000,913.500000
49,177,714.000000,669.500000
50,2,905.500000,254.000000
50,4,1681.000000,151.000000
50,5,967.500000,261.000000
50,178,913.500000,913.500000
50,179,493.000000,262.000000
50,180,714.000000,669.500000
50,181,1116.500000,60.000000
50,182,1016.500000,119.000000
51,2,907.000000,252.000000
51,4,1681.500000,150.500000
51,5,970.500000,260.500000
51,183,914.500000,914.000000
51,184,494.500000,265.000000
51,185,1112.500000,60.500000
51,186,714.000000,669.500000
52,2,911.000000,250.500000
52,4,1681.000000,150.000000
52,5,976.500000,260.500000
52,187,914.500000,914.000000
52,188,499.000000,262.500000
52,189,1111.500000,61.000000
52,190,1808.500000,509.500000
53,2,916.500000,246.500000
53,4,1681.000000,148.500000
53,5,979.500000,258.500000
53,191,913.500000,914.000000
53,192,502.000000,261.500000
53,193,1108.000000,61.500000
54,2,918.000000,244.000000
54,4,1682.000000,148.500000
54,5,980.500000,256.500000
54,194,504.500000,262.000000
54,195,1106.000000,64.000000
54,196,1027.500000,117.000000
55,2,919.500000,243.000000
55,4,1682.000000,147.000000
55,5,982.500000,254.000000
55,197,689.500000,689.500000
55,198,934.500000,903.000000
55,199,506.500000,266.000000
55,200,1841.000000,484.500000
55,201,1105.000000,63.500000
55,202,1028.500000,116.500000
56,2,922.000000,244.500000
56,4,1683.000000,147.000000
56,5,985.500000,250.000000
56,203,689.500000,689.500000
56,204,517.000000,258.500000
56,205,1841.000000,485.500000
56,206,1103.000000,64.000000
56,207,936.000000,893.000000
56,208,1695.000000,937.500000
56,209,1802.000000,516.000000
56,210,1030.000000,114.500000
57,2,924.500000,243.500000
57,4,1683.500000,146.000000
57,5,989.500000,247.000000
57,211,937.000000,892.000000
57,212,517.000000,258.000000
57,213,1841.000000,485.500000
57,214,1697.000000,936.500000
57,215,1103.000000,64.000000
57,216,1031.000000,115.000000
57,217,1800.000000,517.000000
58,2,929.000000,244.500000
58,4,1684.500000,143.500000
58,5,992.000000,245.500000
58,218,1696.500000,936.000000
58,219,521.500000,247.500000
58,220,1099.500000,63.500000
58,221,1030.500000,113.500000
59,2,931.000000,244.000000
59,4,1685.000000,143.000000
59,5,993.500000,246.000000
59,222,1692.000000,936.500000
59,223,521.500000,250.500000
59,224,1836.000000,501.000000
59,225,1096.500000,65.000000
59,226,937.000000,871.500000
59,227,1030.500000,113.500000
60,2,934.000000,242.000000
60,4,1685.500000,142.500000
60,5,995.500000,245.500000
60,228,1691.000000,936.500000
60,229,1039.000000,115.500000
60,230,531.000000,251.000000
60,231,1841.000000,506.500000
60,232,1094.500000,68.500000
61,2,936.500000,241.000000
61,4,1685.500000,139.500000
61,5,998.000000,246.000000
61,233,1690.000000,936.500000
61,234,1041.000000,119.500000
61,235,534.000000,245.500000
61,236,1793.500000,548.500000
61,237,1093.000000,67.500000
62,2,941.000000,239.000000
62,4,1685.500000,138.000000
62,5,1001.500000,247.000000
62,238,1689.500000,937.000000
62,239,1041.000000,112.500000
62,240,534.000000,245.500000
62,241,1794.500000,547.500000
62,242,1092.500000,69.000000
62,243,681.000000,801.000000
62,244,951.000000,848.500000
62,245,1827.000000,511.500000
63,2,943.500000,237.500000
63,4,1686.000000,137.000000
63,5,1004.000000,242.000000
63,246,1689.500000,937.000000
63,247,534.000000,245.500000
63,248,1827.500000,512.000000
63,249,956.000000,850.000000
63,250,1088.500000,67.500000
63,251,1043.000000,115.500000
64,2,947.500000,233.000000
64,4,1686.500000,136.500000
64,5,1005.000000,239.000000
64,252,1684.500000,937.000000
64,253,534.000000,245.500000
64,254,1827.500000,511.500000
64,255,1087.500000,69.500000
65,2,949.500000,234.500000
65,4,1686.500000,135.500000
65,5,1007.500000,240.500000
65,256,1828.000000,515.000000
65,257,1085.000000,69.000000
66,2,951.000000,231.000000
66,4,1686.500000,135.000000
66,5,1009.000000,239.000000
66,258,1085.000000,69.500000
66,259,546.500000,245.000000
66,260,1828.000000,516.000000
66,261,1787.500000,545.000000
67,2,953.500000,228.500000
67,4,1686.500000,134.500000
67,5,1012.500000,236.000000
67,262,1827.000000,513.500000
67,263,546.500000,245.000000
67,264,1084.000000,68.000000
67,265,1786.500000,546.000000
67,266,974.500000,849.500000
68,2,957.000000,226.500000
68,4,1686.500000,134.500000
68,5,1015.500000,237.000000
68,267,547.500000,246.000000
68,268,1824.500000,524.000000
68,269,971.000000,828.500000
68,270,1786.000000,546.000000
69,2,961.500000,227.000000
69,4,1686.000000,133.500000
69,5,1016.500000,236.500000
69,271,546.500000,245.000000
69,272,1781.000000,548.000000
69,273,1824.000000,530.000000
69,274,977.500000,828.500000
70,2,964.000000,226.500000
70,4,1686.000000,133.000000
70,5,1019.000000,234.500000
70,275,1781.500000,547.000000
70,276,980.000000,829.000000
70,277,1827.000000,532.000000
71,2,966.000000,227.000000
71,4,1686.000000,132.500000
71,5,1024.500000,234.000000
72,2,968.500000,227.000000
72,4,1686.000000,130.500000
72,5,1028.500000,233.000000
72,278,1778.000000,552.500000
72,279,992.000000,808.500000
73,2,973.000000,226.000000
73,4,1685.500000,129.000000
73,5,1030.000000,233.000000
73,280,992.000000,808.500000
74,2,978.000000,226.000000
74,4,1686.500000,127.000000
74,5,1031.500000,230.500000
74,281,995.500000,808.500000
75,2,980.500000,226.000000
75,4,1686.000000,125.000000
75,5,1039.500000,230.500000
75,282,996.000000,808.500000
76,2,980.500000,222.500000
76,4,1686.500000,123.000000
76,5,1041.500000,229.000000
76,283,999.000000,808.000000
77,2,984.500000,218.500000
77,4,1686.500000,123.500000
77,5,1041.500000,222.500000
77,284,576.000000,224.000000
77,285,1811.000000,540.000000
77,286,999.000000,808.000000
77,287,1068.500000,101.500000
78,2,987.500000,216.000000
78,4,1686.500000,122.500000
78,5,1043.000000,222.000000
78,288,1809.000000,545.000000
78,289,574.500000,231.000000
78,290,1004.000000,803.500000
79,2,990.500000,214.000000
79,4,1686.000000,121.500000
79,5,1044.500000,221.500000
79,291,574.500000,231.000000
79,292,1805.500000,548.000000
79,293,1012.000000,789.500000
80,2,993.500000,211.500000
80,4,1686.000000,122.000000
80,5,1049.500000,220.000000
80,294,1076.500000,95.500000
80,295,1804.500000,551.000000
80,296,1012.000000,788.500000
81,2,995.500000,215.000000
81,4,1687.000000,121.500000
81,5,1052.500000,219.500000
81,297,1803.000000,554.000000
81,298,1078.500000,97.500000
81,299,1015.500000,788.500000
82,2,996.500000,214.000000
82,4,1688.500000,121.000000
82,5,1055.000000,217.500000
82,300,1802.000000,553.000000
82,301,1047.000000,85.500000
82,302,1078.000000,111.000000
82,303,1020.000000,787.000000
83,2,999.500000,214.500000
83,4,1688.500000,121.500000
83,5,1056.000000,219.000000
83,304,1799.000000,556.000000
83,305,1079.000000,113.500000
83,306,1044.000000,84.500000
83,307,1022.500000,775.500000
84,2,1003.000000,213.000000
84,4,1689.500000,119.500000
84,5,1056.500000,217.500000
84,308,1796.500000,559.500000
84,309,1025.000000,775.000000
84,310,1043.000000,84.500000
84,311,1078.000000,110.500000
84,312,600.000000,222.000000
85,2,1004.000000,210.500000
85,4,1691.000000,118.500000
85,5,1062.000000,212.500000
85,313,601.500000,220.000000
85,314,1041.500000,86.000000
85,315,1792.500000,568.000000
85,316,1029.000000,773.500000
86,2,1006.500000,209.500000
86,4,1691.500000,118.500000
86,5,1066.000000,213.000000
86,317,602.500000,219.000000
86,318,1041.000000,84.000000
86,319,1789.000000,571.000000
86,320,1032.000000,768.500000
87,2,1008.500000,209.000000
87,4,1692.000000,115.500000
87,5,1068.000000,215.000000
87,321,1783.000000,574.000000
87,322,604.000000,218.000000
87,323,1086.500000,107.500000
87,324,1038.500000,86.500000
87,325,1038.500000,768.500000
88,2,1010.500000,209.500000
88,4,1693.000000,113.000000
88,5,1068.000000,212.000000
88,326,1783.000000,576.500000
88,327,1040.500000,768.000000
88,328,604.500000,217.000000
88,329,1086.500000,107.500000
88,330,1035.500000,87.500000
89,2,1015.000000,208.500000
89,4,1693.500000,113.000000
89,5,1069.500000,211.000000
89,331,1781.000000,578.000000
89,332,1045.500000,754.000000
89,333,1094.000000,106.000000
89,334,1034.000000,88.000000
90,2,1015.500000,204.000000
90,4,1694.000000,112.500000
90,5,1072.000000,209.000000
90,335,1780.000000,580.000000
90,336,1032.500000,87.500000
90,337,1047.500000,751.000000
90,338,613.000000,209.000000
91,2,1019.000000,199.000000
91,4,1694.000000,112.500000
91,5,1077.500000,210.000000
91,339,1780.000000,580.000000
91,340,1050.500000,752.000000
91,341,1032.000000,88.000000
92,2,1020.500000,199.500000
92,4,1693.500000,112.500000
92,5,1079.500000,209.000000
92,342,1779.000000,583.000000
92,343,1032.000000,86.000000
92,344,1056.000000,750.500000
93,2,1022.000000,198.500000
93,4,1693.500000,112.500000
93,5,1080.500000,208.500000
93,345,1776.500000,587.000000
93,346,1060.000000,737.500000
93,347,1029.500000,87.500000
93,348,1100.500000,83.500000
94,2,1027.000000,198.000000
94,4,1694.500000,112.000000
94,5,1083.500000,206.500000
94,349,1771.500000,589.000000
94,350,1102.500000,85.000000
94,351,1062.500000,736.500000
94,352,1027.000000,93.000000
94,353,626.000000,209.000000
95,2,1029.000000,195.500000
95,4,1694.500000,111.500000
95,5,1089.000000,206.500000
95,354,1771.000000,596.000000
95,355,1022.000000,91.500000
95,356,1103.500000,85.500000
95,357,1062.500000,737.000000
95,358,626.000000,209.000000
95,359,1695.000000,991.000000
96,2,1031.000000,197.000000
96,4,1696.000000,110.000000
96,5,1093.000000,205.500000
96,360,1768.000000,598.000000
96,361,1064.500000,736.500000
96,362,1105.000000,85.500000
96,363,1022.000000,91.000000
96,364,626.000000,209.000000
96,365,1695.000000,991.000000
97,2,1032.500000,199.000000
97,4,1695.500000,108.000000
97,5,1094.000000,204.000000
97,366,1764.000000,605.500000
97,367,1106.500000,83.500000
97,368,631.500000,207.500000
97,369,1021.000000,92.000000
97,370,1068.500000,735.000000
97,371,1695.000000,991.000000
98,2,1035.500000,198.000000
98,4,1697.000000,107.000000
98,5,1095.000000,202.000000
98,372,1763.000000,607.000000
98,373,1107.500000,86.000000
98,374,1072.500000,731.000000
98,375,1021.000000,95.000000
98,376,1695.000000,991.000000
99,2,1041.000000,194.000000
99,4,1697.500000,106.500000
99,5,1098.000000,199.500000
99,377,1763.000000,613.000000
99,378,1074.000000,732.000000
99,379,1112.500000,83.500000
100,2,1042.500000,192.500000
100,4,1697.500000,104.000000
100,5,1102.500000,197.500000
100,380,1763.500000,620.000000
100,381,1114.000000,81.500000
100,382,1081.000000,713.500000
100,383,1012.000000,98.000000
101,2,1042.500000,191.000000
101,4,1697.000000,102.000000
101,5,1105.500000,196.000000
101,384,1762.500000,621.000000
101,385,643.500000,206.500000
101,386,1011.500000,98.000000
101,387,1115.000000,79.000000
101,388,1080.500000,714.000000
102,2,1043.000000,188.500000
102,4,1698.500000,100.500000
102,5,1106.500000,194.500000
102,389,1760.500000,621.000000
102,390,1080.500000,714.000000
102,391,646.500000,202.000000
102,392,1011.000000,98.500000
102,393,1115.000000,78.500000
103,2,1048.000000,186.000000
103,4,1698.000000,99.500000
103,5,1108.000000,195.500000
103,394,649.500000,196.000000
103,395,1762.500000,621.500000
103,396,1011.000000,99.000000
103,397,1115.000000,78.000000
104,2,1051.500000,185.500000
104,4,1699.000000,99.000000
104,5,1109.500000,196.500000
104,398,1761.000000,624.000000
104,399,650.000000,198.000000
104,400,1004.500000,99.500000
104,401,1116.000000,77.500000
105,2,1053.500000,185.000000
105,4,1699.500000,99.000000
105,5,1111.500000,194.000000
105,402,1761.000000,624.500000
105,403,1002.000000,102.500000
105,404,1116.000000,76.000000
105,405,652.000000,196.000000
105,406,1093.000000,709.500000
106,2,1054.000000,183.000000
106,4,1700.000000,99.000000
106,5,1114.000000,191.000000
106,407,1760.500000,625.500000
106,408,1098.500000,699.000000
106,409,1001.500000,102.500000
106,410,1116.000000,76.000000
106,411,652.000000,196.000000
107,2,1055.500000,182.500000
107,4,1701.500000,99.500000
107,5,1116.000000,189.500000
107,412,1749.500000,631.000000
107,413,1100.000000,696.500000
107,414,1001.500000,102.500000
108,2,1056.000000,182.000000
108,4,1702.000000,99.500000
108,5,1118.000000,189.000000
108,415,1745.000000,636.000000
108,416,663.500000,198.500000
108,417,1001.000000,103.000000
108,418,1099.500000,695.500000
109,2,1059.000000,182.500000
109,4,1703.000000,98.000000
109,5,1121.000000,188.500000
109,419,1747.000000,637.500000
109,420,998.000000,105.000000
109,421,1101.000000,694.000000
109,422,665.000000,196.000000
110,2,1063.000000,184.000000
110,4,1703.500000,97.500000
110,5,1122.000000,187.000000
110,423,1743.500000,639.500000
110,424,669.500000,191.500000
110,425,997.000000,106.000000
110,426,1101.000000,698.000000
111,2,1065.500000,183.000000
111,4,1704.500000,98.000000
111,5,1124.000000,187.000000
111,427,1743.500000,642.000000
111,428,670.500000,190.000000
111,429,1109.500000,695.000000
111,430,994.000000,109.000000
112,2,1067.500000,181.000000
112,4,1706.000000,96.500000
112,5,1126.500000,185.000000
112,431,1739.500000,652.000000
112,432,671.500000,192.500000
112,433,1116.000000,683.500000
112,434,993.000000,109.000000
113,2,1068.000000,179.500000
113,4,1705.500000,95.000000
113,5,1129.000000,185.000000
113,435,1739.500000,656.000000
113,436,1117.000000,676.500000
113,437,676.500000,187.500000
113,438,992.000000,109.000000
114,2,1068.500000,177.000000
114,4,1706.000000,92.500000
114,5,1134.000000,185.000000
114,439,1738.500000,656.500000
114,440,1117.500000,673.000000
114,441,679.000000,185.500000
114,442,991.500000,110.000000
115,2,1070.000000,175.000000
115,4,1706.500000,92.500000
115,5,1135.500000,183.500000
115,443,1738.000000,659.000000
115,444,1118.500000,670.000000
115,445,988.500000,112.000000
115,446,679.500000,185.500000
116,2,1072.000000,172.500000
116,4,1707.000000,92.000000
116,5,1137.500000,184.500000
116,447,1736.500000,662.000000
116,448,1119.000000,666.000000
116,449,985.500000,113.000000
116,450,685.500000,178.500000
117,2,1076.000000,173.500000
117,4,1707.000000,92.000000
117,5,1139.500000,182.000000
117,451,1736.500000,662.500000
117,452,984.000000,113.000000
117,453,688.500000,184.500000
117,454,1122.000000,668.000000
118,2,1079.000000,171.000000
118,4,1707.000000,91.000000
118,5,1145.000000,181.000000
118,455,1732.000000,669.000000
118,456,982.000000,110.000000
118,457,692.000000,184.500000
118,458,1130.500000,672.000000
119,2,1080.000000,169.500000
119,4,1708.000000,90.500000
119,5,1147.500000,181.000000
119,459,1732.500000,672.000000
119,460,980.500000,111.000000
119,461,692.000000,184.500000
119,462,1133.000000,666.500000
120,2,1081.500000,169.500000
120,4,1709.500000,90.500000
120,5,1148.000000,177.000000
120,463,1729.000000,674.000000
120,464,1135.500000,661.000000
120,465,979.500000,112.500000
120,466,692.000000,183.000000
121,2,1083.000000,169.500000
121,4,1709.500000,89.500000
121,5,1149.000000,176.000000
121,467,1728.500000,680.500000
121,468,1135.500000,661.500000
121,469,978.000000,112.500000
121,470,696.000000,181.500000
122,2,1085.500000,169.500000
122,4,1709.000000,88.500000
122,5,1151.000000,174.000000
122,471,1725.500000,686.500000
122,472,975.500000,113.000000
122,473,698.000000,181.000000
122,474,1136.000000,659.000000
122,475,1140.000000,66.000000
123,2,1090.000000,170.000000
123,4,1710.000000,88.500000
123,5,1152.500000,174.500000
123,476,1722.000000,690.500000
123,477,1136.500000,654.000000
123,478,972.000000,115.500000
